320399.1192, 100887.5784, 1.1704
320398.4577, 100893.1471, 1.3106
320398.348, 100893.647, 1.2192
320397.6043, 100897.1247, 1.2802
320396.9551, 100900.7549, 1.3198
320399.363, 100903.2543, 1.3106
320397.1166, 100906.8296, 1.46
320396.8514, 100910.2251, 1.5088
320397.4641, 100912.5446, 1.4996
320397.4885, 100915.937, 1.3899
320397.9304, 100915.2238, 1.3899
320397.4092, 100920.2652, 1.1796
320397.8268, 100921.0242, 1.3411
320398.7778, 100920.9388, 1.3411
320396.7112, 100925.5352, 1.3503
320396.9917, 100928.062, 1.4295
320396.6777, 100931.3569, 1.5514
320399.0643, 100935.365, 1.1887
320398.1133, 100935.4412, 1.1704
320398.1468, 100938.9312, 3.7795
320397.3666, 100943.2898, 1.4112
320396.8179, 100946.7615, 1.4996
320399.2868, 100948.0813, 1.4691
320396.7539, 100951.9126, 1.4691
320396.7691, 100953.5616, 1.5514
320397.5525, 100958.3561, 1.5088
320398.281, 100960.8281, 1.4813
320399.3112, 100965.1959, 1.6093
320397.4793, 100968.2561, 1.5789
320399.8019, 100888.0173, 1.1704
320401.3259, 100890.8824, 1.3289
320399.9848, 100894.4821, 1.2497
320399.5063, 100896.9663, 1.4813
320401.7404, 100900.3221, 1.3594
320401.1461, 100903.0927, 1.1613
320399.7989, 100906.5827, 1.4996
320400.6157, 100910.6457, 1.8105
320400.1799, 100912.7183, 1.3807
320401.4082, 100917.2812, 1.3289
320400.1037, 100920.0183, 1.2405
320399.7288, 100920.8535, 1.4112
320401.6033, 100920.6828, 1.4112
320401.9782, 100925.7912, 1.3503
320401.8715, 100929.3513, 1.3899
320401.1827, 100929.269, 1.3899
320401.8898, 100930.0402, 1.3686
320399.8933, 100932.8687, 1.2893
320400.6767, 100937.1024, 1.2101
320401.7252, 100940.2388, 1.3198
320402.0788, 100941.8542, 1.4112
320402.3135, 100945.3198, 1.4996
320400.2378, 100948.1575, 1.4509
320400.7956, 100951.297, 1.521
320401.8349, 100953.9152, 1.4509
320401.0181, 100957.2802, 1.5514
320400.3719, 100961.4407, 1.5392
320400.0031, 100962.4953, 1.5697
320400.4969, 100967.235, 1.6398
320403.1578, 100890.1326, 1.3106
320402.9231, 100892.7691, 1.2314
320404.4227, 100894.1651, 1.1613
320405.1237, 100896.4969, 1.3411
320403.9563, 100900.7793, 1.2802
320405.1024, 100904.0285, 1.2985
320404.0356, 100908.1402, 1.3198
320403.301, 100910.8682, 1.2893
320403.3894, 100911.551, 1.14
320403.3041, 100913.8004, 1.14
320402.6213, 100916.379, 1.4509
320402.472, 100917.5769, 1.271
320404.4623, 100921.3899, 1.3686
320402.6731, 100925.0231, 1.3198
320402.7615, 100929.2843, 1.2101
320403.7643, 100929.8817, 1.2497
320403.6607, 100929.9792, 1.2497
320403.2584, 100932.6035, 1.3594
320402.4689, 100936.9408, 1.3411
320404.9043, 100940.8819, 3.7795
320403.5022, 100943.5398, 1.3807
320403.1761, 100945.2131, 1.46
320405.017, 100947.5753, 1.5606
320403.8588, 100952.9764, 1.46
320402.4689, 100954.8235, 1.7892
320404.6147, 100956.9601, 1.8501
320405.1603, 100961.0201, 1.6398
320404.0386, 100963.6109, 1.6307
320405.0841, 100967.5977, 1.6612
320407.1415, 100888.6391, 1.4813
320407.4524, 100892.3942, 2.7005
320406.096, 100895.7227, 1.3289
320405.7547, 100899.0176, 1.5789
320407.6231, 100902.1174, 1.2314
320406.5258, 100902.599, 1.1704
320406.2302, 100907.2776, 1.271
320406.2241, 100911.3163, 1.5088
320407.0805, 100913.4499, 1.3686
320406.0838, 100916.2845, 1.5088
320408.3089, 100920.4115, 1.4112
320407.7785, 100922.1336, 1.5392
320406.7879, 100922.7981, 1.5392
320407.4707, 100924.5507, 1.3198
320406.5197, 100927.0135, 1.4813
320405.6145, 100932.3505, 1.4996
320406.474, 100934.8865, 1.7709
320406.663, 100937.2792, 1.521
320408.3607, 100940.5985, 1.5392
320408.2083, 100943.8964, 1.7008
320407.681, 100944.8474, 1.46
320408.2876, 100947.4961, 1.4387
320405.8888, 100951.8487, 1.6002
320407.6292, 100956.0579, 1.6398
320407.6444, 100959.4199, 1.9294
320406.7666, 100961.776, 1.5514
320407.6932, 100962.7392, 1.5088
320406.7575, 100967.8873, 1.5789
320408.9764, 100888.947, 1.0607
320410.0554, 100892.1656, 0.9693
320408.949, 100896.1768, 3.0693
320411.1009, 100898.5725, 1.0699
320410.7016, 100900.4074, 1.4204
320410.5492, 100904.2845, 1.4905
320410.5248, 100904.5649, 1.4905
320410.7168, 100906.9089, 1.6307
320411.363, 100910.2007, 1.3899
320409.4367, 100913.6907, 1.5697
320411.3569, 100916.8423, 1.4387
320410.982, 100920.1951, 1.4295
320408.6716, 100922.0574, 1.3198
320410.7016, 100920.8321, 1.3198
320409.6134, 100923.6942, 1.3106
320409.3666, 100926.7605, 1.4295
320409.2142, 100931.2106, 1.8501
320410.2413, 100934.4659, 1.3106
320411.3752, 100936.124, 1.5301
320411.3874, 100940.2662, 1.3807
320411.0643, 100942.9302, 1.4204
320409.6165, 100946.4171, 1.4813
320409.4001, 100949.965, 1.4905
320410.918, 100951.3305, 1.5514
320409.2446, 100950.8946, 1.5514
320411.2045, 100955.7653, 1.4813
320410.9058, 100958.7615, 1.521
320409.9091, 100959.807, 1.5088
320409.4854, 100962.599, 1.5301
320411.4636, 100968.253, 1.6185
320412.4298, 100888.9226, 0.7498
320414.2921, 100892.4826, 1.0302
320413.9995, 100895.7592, 0.6706
320413.0821, 100898.5756, 0.9114
320413.4173, 100900.1301, 1.9903
320414.158, 100902.6325, 1.1003
320413.8045, 100908.2591, 1.5088
320411.488, 100910.5725, 1.2588
320414.0757, 100912.0051, 1.2314
320413.585, 100915.678, 1.4813
320414.4445, 100918.2017, 1.3106
320411.5916, 100920.7468, 1.3289
320412.0671, 100924.255, 1.4204
320412.698, 100929.1562, 1.4905
320411.8324, 100930.0127, 1.3686
320411.7745, 100933.5301, 1.271
320413.1369, 100935.9746, 1.3594
320413.1248, 100941.0343, 1.271
320413.4905, 100941.9701, 1.6307
320413.1827, 100946.0971, 1.6612
320414.4354, 100947.7369, 2.2403
320411.808, 100951.2451, 1.5697
320411.6465, 100953.7719, 1.5514
320411.5306, 100958.0209, 1.4387
320412.7407, 100960.3617, 1.5697
320414.094, 100965.1532, 1.4813
320412.3993, 100967.9086, 1.5697
320416.9469, 100887.7674, 0.5791
320415.2126, 100892.4095, 0.5913
320415.3925, 100894.8936, 0.57
320416.6787, 100898.2342, 1.271
320417.3798, 100900.5751, 1.8014
320416.6391, 100903.0531, 1.4295
320416.8829, 100906.668, 1.2893
320417.3066, 100910.7676, 1.1491
320416.4288, 100914.2424, 1.1003
320416.5324, 100915.9248, 1.1095
320416.3099, 100919.7531, 1.2893
320415.9502, 100921.0455, 1.2101
320416.1575, 100925.4102, 1.2985
320415.3925, 100928.9185, 1.3411
320415.679, 100931.5824, 1.3807
320417.2517, 100933.9111, 1.7404
320414.6335, 100932.4359, 1.7404
320417.4102, 100938.2728, 1.7496
320415.3102, 100940.7905, 1.6002
320416.1545, 100941.7537, 1.3503
320417.4499, 100945.076, 1.3686
320414.8895, 100947.615, 1.5911
320417.3371, 100953.2751, 1.4905
320416.7397, 100953.6653, 1.4691
320417.0414, 100959.1822, 1.4509
320416.5355, 100959.4717, 1.6398
320415.618, 100964.318, 1.6795
320417.1115, 100967.805, 1.7008
320418.9982, 100888.3282, 0.5608
320419.8395, 100891.3335, 0.5791
320419.3823, 100896.1982, 0.6096
320419.4097, 100897.0181, 0.4785
320418.2911, 100900.5111, 1.271
320419.0135, 100903.5926, 1.079
320419.1537, 100907.8172, 1.3899
320418.2484, 100910.6823, 1.1003
320420.2876, 100913.1938, 1.0485
320420.2876, 100915.5957, 0.8291
320418.9739, 100919.5337, 1.1887
320420.3119, 100921.588, 1.1003
320420.2266, 100926.1479, 1.1887
320420.2662, 100929.269, 1.1308
320418.1174, 100930.4821, 1.14
320418.1235, 100933.8441, 1.3411
320418.9525, 100936.377, 1.4996
320419.5835, 100938.7971, 1.3289
320420.0986, 100942.1682, 1.2588
320420.2357, 100947.1395, 1.6002
320419.7877, 100948.9226, 1.6093
320418.9312, 100951.7389, 1.3594
320417.6327, 100953.5891, 1.4996
320417.4712, 100958.6091, 1.2893
320420.2601, 100961.715, 1.1704
320419.5652, 100965.1227, 2.1397
320418.032, 100967.7196, 1.4691
320420.5131, 100887.4443, 0.4999
320422.9088, 100891.4433, 0.509
320423.3965, 100891.0318, 0.509
320423.4148, 100894.1529, 0.5608
320423.4666, 100898.3744, 0.6888
320422.7382, 100900.8525, 1.0912
320422.8113, 100902.535, 0.7193
320422.0036, 100908.4024, 0.8412
320421.2172, 100911.301, 2.4293
320421.2446, 100913.4194, 1.0699
320420.4735, 100914.6873, 2.9413
320420.6533, 100917.6927, 1.0394
320420.6564, 100920.6218, 1.2101
320422.8906, 100925.9284, 1.1186
320421.2172, 100926.7239, 1.1308
320420.757, 100931.0064, 1.4204
320422.0737, 100934.4689, 1.3289
320422.1651, 100936.8585, 1.3198
320423.4575, 100938.4527, 1.6612
320420.4674, 100942.1621, 1.3411
320422.8174, 100944.631, 1.4112
320421.7018, 100949.8735, 1.46
320421.1044, 100952.9551, 1.3594
320421.65, 100953.775, 1.7892
320422.5827, 100957.3015, 1.1796
320422.9332, 100960.3556, 1.3807
320420.6533, 100963.4494, 2.1214
320423.0856, 100966.9911, 1.4204
320425.8471, 100890.4222, 0.3292
320426.0696, 100890.8032, 0.3688
320425.2101, 100893.9914, 0.4999
320425.329, 100898.2129, 0.5395
320426.3074, 100901.5596, 0.4694
320426.4628, 100902.9739, 0.5791
320424.0275, 100905.7933, 0.6005
320426.0117, 100910.5665, 0.9296
320424.0275, 100913.1969, 0.6401
320426.4293, 100915.5957, 1.9995
320425.1827, 100919.0247, 0.7193
320424.253, 100917.839, 0.7193
320426.3043, 100922.7646, 3.1608
320426.283, 100925.2731, 0.6401
320425.9477, 100927.3793, 0.701
320424.6371, 100932.3079, 0.9205
320423.5002, 100933.3716, 1.1704
320426.0605, 100935.7917, 1.1003
320425.6764, 100939.8974, 1.6002
320425.5697, 100943.2472, 1.5392
320424.3841, 100946.1885, 1.9294
320424.2743, 100948.5263, 1.521
320424.8687, 100952.6259, 1.3594
320425.3229, 100955.4453, 1.4813
320424.89, 100958.7981, 1.2893
320424.4938, 100959.7613, 1.5392
320424.7956, 100962.6386, 1.6185
320425.0485, 100968.0122, 1.4204
320428.4166, 100888.0021, 0.3109
320427.8527, 100890.6538, 0.3505
320428.7336, 100890.5776, 0.3505
320429.3249, 100893.7476, 0.3993
320428.0569, 100897.1369, 0.4999
320427.8558, 100902.2667, 0.4115
320429.1755, 100902.916, 0.4602
320427.8192, 100906.4364, 0.4694
320426.8194, 100911.301, 0.4999
320429.0262, 100912.0661, 0.6706
320428.5355, 100911.5479, 0.6706
320427.2705, 100915.5286, 0.7315
320426.8133, 100918.4425, 0.7894
320428.9622, 100923.3986, 0.6005
320428.758, 100923.7643, 0.4907
320428.6269, 100926.852, 0.5608
320427.3193, 100930.4516, 0.7193
320429.3158, 100933.6856, 0.8809
320429.3005, 100937.075, 0.9693
320427.7308, 100940.8118, 1.2314
320428.4318, 100943.7836, 1.1003
320429.0384, 100947.1547, 1.2101
320429.3279, 100946.5268, 1.2101
320427.8862, 100949.8339, 1.2314
320429.1634, 100950.4862, 1.1613
320429.0506, 100955.616, 1.4813
320427.618, 100953.9701, 1.4813
320428.2154, 100957.7313, 1.2101
320427.2553, 100960.2977, 1.4295
320428.0569, 100965.1715, 1.5606
320428.2977, 100968.0945, 1.3289
320432.2327, 100888.9439, 0.4907
320429.5261, 100891.8121, 0.3292
320431.0074, 100895.9147, 0.3292
320429.9436, 100894.3267, 0.3292
320430.6477, 100898.5299, 0.32
320431.5286, 100900.3434, 0.32
320431.1324, 100902.5776, 0.4115
320431.5652, 100906.095, 0.4298
320431.1293, 100908.8108, 0.4694
320430.285, 100913.5169, 0.5486
320432.3211, 100916.19, 0.4511
320432.3028, 100918.4303, 0.509
320431.1171, 100920.6218, 0.6614
320432.1352, 100923.9899, 0.5486
320429.5047, 100927.0866, 0.5608
320430.1448, 100930.1865, 0.9601
320429.5504, 100932.8992, 0.6706
320430.285, 100936.2215, 0.6888
320430.2423, 100939.5804, 0.9205
320431.5042, 100941.8725, 0.8291
320431.7968, 100946.1367, 0.8687
320430.1326, 100947.4626, 1.1704
320431.0013, 100952.4948, 1.2985
320432.0925, 100956.2256, 1.2405
320430.5471, 100957.0699, 1.2985
320430.9495, 100961.2761, 1.1796
320430.8398, 100964.9459, 1.6307
320431.7267, 100965.8299, 1.7496
320435.1222, 100887.8009, 0.6005
320435.2411, 100892.1534, 0.3505
320434.5888, 100894.8144, 0.3109
320435.2106, 100896.5334, 0.3414
320433.3848, 100899.9533, 0.4785
320435.1557, 100899.8039, 0.4785
320432.5649, 100904.2236, 0.4999
320433.1197, 100905.7415, 0.5212
320434.0828, 100909.2771, 0.6401
320435.2411, 100914.2667, 0.5486
320434.1651, 100916.0193, 0.3993
320433.7689, 100918.7656, 0.4511
320432.8911, 100921.7709, 0.5608
320435.0155, 100923.2462, 0.5608
320435.3081, 100925.7303, 0.5791
320434.7991, 100923.7521, 0.5791
320435.3112, 100929.1014, 0.5395
320434.2749, 100930.7138, 0.5913
320434.4516, 100934.0971, 0.4206
320434.9515, 100935.8375, 0.7894
320434.8326, 100940.2266, 0.5486
320435.0551, 100941.8603, 0.6005
320432.7082, 100946.0513, 1.079
320433.5677, 100948.4471, 1.1095
320435.0704, 100953.3208, 1.5606
320434.6894, 100955.1557, 0.7407
320434.3754, 100958.4933, 1.4813
320434.793, 100962.2881, 1.079
320435.2624, 100962.9861, 0.8809
320434.1956, 100968.381, 1.3594
320435.5703, 100889.0475, 0.381
320435.7867, 100891.233, 0.4602
320435.6708, 100893.9396, 0.3901
320436.8718, 100898.8713, 0.2804
320436.9297, 100899.6515, 0.4694
320435.5946, 100904.821, 0.4785
320436.2317, 100907.491, 0.381
320436.6858, 100909.6795, 0.3505
320437.2497, 100913.2609, 0.5486
320437.1796, 100915.0104, 0.32
320436.9693, 100917.5464, 0.3505
320436.7407, 100918.0615, 0.3505
320437.8197, 100921.8319, 0.5608
320436.4755, 100921.4783, 0.5608
320436.25, 100924.825, 0.4602
320436.9358, 100927.0074, 0.3505
320435.9482, 100932.381, 0.4206
320437.6551, 100934.5695, 0.3292
320437.7252, 100938.1936, 0.3597
320437.3686, 100938.0076, 0.3597
320436.6493, 100939.8243, 0.3414
320438.0209, 100942.1773, 0.3901
320437.713, 100945.0943, 0.7193
320438.3714, 100950.1448, 0.7803
320438.414, 100950.7057, 0.7711
320438.3226, 100955.7044, 0.5304
320437.0272, 100956.5334, 0.5608
320438.4445, 100961.0292, 0.6187
320436.9601, 100962.5045, 0.5913
320437.9111, 100968.0823, 0.8809
320438.7341, 100898.6914, 0.57
320438.5817, 100901.2883, 0.4694
320439.048, 100902.8459, 0.5395
320439.5723, 100906.345, 0.5486
320438.4811, 100909.5301, 0.5913
320440.4562, 100913.4712, 0.5212
320441.2304, 100916.3058, 0.3688
320441.1176, 100920.1433, 0.4206
320439.1699, 100921.2528, 0.4115
320438.9353, 100924.6086, 0.381
320438.8377, 100927.6383, 0.4115
320441.3158, 100929.4793, 0.4511
320440.3373, 100933.7343, 0.3597
320438.6061, 100936.2764, 0.4206
320438.5116, 100939.6566, 0.3993
320438.6488, 100942.918, 0.4602
320441.2792, 100944.8017, 0.5791
320439.106, 100947.9777, 0.6309
320440.7885, 100951.684, 0.6096
320441.0201, 100955.808, 0.8199
320441.1268, 100959.17, 0.5486
320438.7554, 100962.3429, 0.6888
320441.1359, 100962.8611, 0.5608
320440.7702, 100963.7664, 0.5608
320441.075, 100966.7016, 2.3988
320441.712, 100911.2614, 0.701
320442.7117, 100912.4775, 0.4115
320442.2454, 100916.6503, 0.4389
320441.7425, 100918.0524, 0.2896
320442.2545, 100923.4016, 0.6187
320441.7181, 100925.6846, 0.509
320444.3759, 100927.1385, 0.6096
320442.0412, 100931.0399, 0.509
320441.5718, 100933.4631, 0.3414
320441.6236, 100932.8657, 0.3414
320444.4156, 100938.282, 0.2896
320442.8337, 100939.5652, 0.2896
320443.3305, 100943.4636, 0.4298
320443.9523, 100944.5731, 0.3292
320443.937, 100948.0539, 0.4785
320442.4709, 100952.7204, 0.4999
320443.8578, 100953.5555, 0.5486
320444.0315, 100958.158, 0.5486
320443.5012, 100960.2093, 0.4999
320441.6724, 100963.6901, 0.4785
320444.4308, 100965.1745, 0.4785
320443.4585, 100967.6312, 0.3901
320444.7783, 100920.192, 0.6492
320444.9612, 100921.1766, 0.7803
320444.6869, 100925.8339, 0.7193
320445.6104, 100927.3793, 0.5913
320445.9548, 100932.2134, 0.5791
320447.424, 100934.0391, 0.5304
320445.3178, 100938.1966, 0.3414
320446.8662, 100938.919, 0.3688
320444.8393, 100941.0587, 0.3688
320446.982, 100942.1834, 0.3505
320445.1654, 100944.9754, 0.3414
320446.8418, 100950.3124, 0.4115
320445.7232, 100948.2947, 0.4115
320447.2929, 100950.7087, 0.4115
320445.9274, 100954.1987, 0.4298
320447.366, 100957.4235, 0.381
320445.2812, 100960.0478, 0.4785
320445.2599, 100963.3792, 0.4511
320447.2807, 100968.253, 0.3597
320447.8629, 100932.3567, 0.6492
320447.9208, 100934.7859, 0.6096
320447.872, 100935.4565, 0.3597
320447.7013, 100939.7328, 0.5395
320447.7867, 100943.0673, 0.4999
320447.5215, 100946.5116, 0.381
320448.6066, 100948.822, 0.4694
320448.7011, 100952.6929, 0.4907
320449.0364, 100955.5002, 0.4389
320449.9172, 100959.2736, 0.3292
320450.2616, 100957.649, 0.3292
320449.8258, 100958.0513, 0.3292
320450.3592, 100962.0808, 0.2012
320450.3744, 100964.2906, 0.2012
320448.7102, 100966.3663, 0.3109
320450.5421, 100941.0404, 0.8595
320451.1029, 100943.9909, 0.3901
320451.9594, 100947.3955, 0.3414
320451.9838, 100947.7338, 0.4206
320450.9901, 100952.9307, 0.4511
320451.2736, 100953.3452, 0.4511
320451.5266, 100953.7079, 0.4298
320450.9566, 100958.7006, 0.1494
320451.2827, 100962.0076, 0.1402
320452.3983, 100962.7757, 0.1311
320452.63, 100967.7989, 0.189
320454.0351, 100953.1197, 0.8291
320453.5169, 100954.3724, 0.6797
320453.837, 100956.8657, 0.3597
320454.1296, 100962.282, 0.3109
320454.1174, 100964.7935, 0.189
320453.4834, 100965.6714, 0.1798
